Street_minus_dir,County,State,Latitude,Longitude,Total_Severity_Score,Night_Severity_Score,Night_Accident_Count,Night_SevScore_Ratio
I-94,Columbia,WI,43.39350074285715,-89.47269848571429,132,48,9,0.36363636363636365
I-65,Giles,TN,35.11501920665541,-86.87929600100749,318,70,23,0.22012578616352202
I-20,Taliaferro,GA,33.52789966489299,-82.90599705229926,84,6,3,0.07142857142857142
I-85,Chambers,AL,32.79308595288288,-85.23825689004966,288,80,27,0.2777777777777778
I-75,Arenac,MI,43.989868085645156,-84.0348654032044,116,24,5,0.20689655172413793
I-10,Escambia,FL,30.51631721022328,-87.267086985876,858,186,73,0.21678321678321677
I-84,Malheur,OR,44.16055912014686,-117.09746820098631,2712,1502,652,0.553834808259587
I-90,Juneau,WI,43.792002893089844,-90.03066389159216,464,160,50,0.3448275862068966
US-101,Humboldt,CA,40.73792353266924,-124.03864877380757,1074,461,227,0.4292364990689013
I-10,Santa Rosa,FL,30.587833616787872,-87.00243309866927,791,278,110,0.35145385587863465
I-70,Wyandotte,KS,39.10219776172481,-94.71307053456916,4103,1478,529,0.3602242261759688
I-35,McClain,OK,35.08408952941178,-97.42730144705882,362,106,23,0.292817679558011
I-95,Emporia,VA,36.70191791269841,-77.54985558730158,404,156,48,0.38613861386138615
I-75,Bradley,TN,35.193644603245026,-84.90933456848455,2507,734,266,0.2927802153968887
I-40,Shelby,TN,35.18376640970977,-89.89297357372061,10006,3168,1129,0.31661003397961224
I-65,Johnson,IN,39.53850628099852,-86.03485510522422,1332,436,163,0.32732732732732733
I-40,Putnam,TN,36.13309953782127,-85.50117882030767,1809,479,185,0.26478717523493644
I-95,Kennebec,ME,44.406641500000006,-69.74286535975612,386,66,27,0.17098445595854922
I-84,Weber,UT,41.18658148691954,-111.97114835424054,981,270,114,0.27522935779816515
I-95,Colonial Heights,VA,37.256683907173,-77.39555911814348,1288,418,161,0.3245341614906832
I-70,Morgan,IN,39.590186459400755,-86.56097971671139,454,242,87,0.5330396475770925
I-75,Madison,KY,37.77808236380094,-84.32503623493353,282,92,25,0.3262411347517731
I-10,Hidalgo,NM,32.300883658776286,-108.80384911866147,186,48,17,0.25806451612903225
I-90,Nobles,MN,43.63813296597149,-95.74764246905288,1473,840,403,0.570264765784114
I-70,Arapahoe,CO,39.71710580443869,-104.40977815940695,928,370,99,0.39870689655172414
I-40,Guadalupe,NM,35.00673589932763,-104.60104928889696,226,82,33,0.36283185840707965
I-90,Onondaga,NY,43.09907991020771,-76.2235287711995,1902,684,275,0.35962145110410093
I-90,Steuben,IN,41.7191015882353,-84.97680541176472,90,30,5,0.3333333333333333
CA-99,Butte,CA,39.72638079787155,-121.81272848690902,1743,546,261,0.3132530120481928
I-64,Hampton,VA,37.03912825993779,-76.37466897507203,4851,1574,587,0.32446918161203875
I-80,La Salle,IL,41.37296651538362,-88.86111940966154,95,19,8,0.2
I-95,Johnston,NC,35.478727353592205,-78.35185704558714,2153,635,214,0.29493729679516956
I-84,Western Connecticut,CT,41.41444570502272,-73.38449584575089,440,178,82,0.40454545454545454
I-20,St. Clair,AL,33.58493582598723,-86.39655414203409,1025,389,123,0.3795121951219512
I-80,Lucas,OH,41.59358463043479,-83.71083456521741,166,40,11,0.24096385542168675
I-65,Autauga,AL,32.5975375659012,-86.47508515869481,1044,232,78,0.2222222222222222
I-65,Boone,IN,40.03633553216279,-86.44730969609309,2903,985,299,0.3393041681019635
I-95,Nassau,FL,30.65525332637087,-81.65831447151605,1333,538,203,0.4036009002250563
I-5,Kern,CA,35.34480627756876,-119.33729652014924,4481,1823,789,0.4068288328498103
I-85,Guilford,NC,36.0017063162821,-79.78362104950168,1501,437,170,0.2911392405063291
I-15,Iron,UT,37.7376689665996,-113.0078418461202,2718,886,362,0.3259749816041207
I-64,Franklin,KY,38.158293528345425,-84.90260565589276,133,16,4,0.12030075187969924
I-65,Montgomery,AL,32.31357359341867,-86.34379212618224,1213,278,104,0.2291838417147568
I-94,Waukesha,WI,43.04044380029021,-88.22193147074677,4781,1178,394,0.24639196820748796
I-80,Kimball,NE,41.19968200565543,-103.81759497638295,174,100,26,0.5747126436781609
I-40,Caddo,OK,35.530964999999995,-98.45547318181819,54,28,7,0.5185185185185185
I-64,St Clair,IL,38.6121509020664,-90.08233340293049,414,14,4,0.033816425120772944
I-75,Columbia,FL,30.12173520785243,-82.66427922085362,3503,1311,461,0.3742506423065943
I-65,White,IN,40.64851114754031,-87.0189898225109,552,340,120,0.6159420289855072
I-64,Carter,KY,38.33188472315344,-83.08267299457565,90,42,12,0.4666666666666667
I-20,Webster,LA,32.5825052399068,-93.31606466010301,194,76,15,0.3917525773195876
I-65,Butler,AL,31.757971559515486,-86.70471937390333,1488,342,109,0.22983870967741934
I-85,Brunswick,VA,36.86090936959856,-77.87476445209924,1464,636,243,0.4344262295081967
I-95,Baltimore,MD,39.34260447097973,-76.51927920115462,1056,432,186,0.4090909090909091
I-10,Jeff Davis,TX,31.06985509814815,-104.13389962888888,62,22,11,0.3548387096774194
I-35,Scott,MN,44.57868804607659,-93.29818373436107,1324,568,234,0.42900302114803623
I-20,Columbia,GA,33.48827512910086,-82.23045283484872,214,90,32,0.4205607476635514
I-40,Conway,AR,35.18178674122914,-92.70706670423196,648,132,50,0.2037037037037037
I-70,Clark,IL,39.40794929090909,-87.69154014545452,238,76,14,0.31932773109243695
I-95,Henrico,VA,37.63675649626339,-77.45021802932789,3775,1276,468,0.3380132450331126
I-95,Robeson,NC,34.72596573805044,-79.03715694067965,2658,720,229,0.2708803611738149
I-85,Barrow,GA,34.096498513196096,-83.81306160016372,40,10,5,0.25
I-10,Iberville,LA,30.391159663783068,-91.54083573973574,1760,522,165,0.29659090909090907
I-90,Jackson,MN,43.64055058689478,-95.14650885225386,1010,552,262,0.5465346534653466
I-80,Columbia,PA,41.01989610919604,-76.37556815896208,1272,386,139,0.30345911949685533
I-80,Williams,OH,41.6227276467337,-84.6761448986142,448,118,31,0.26339285714285715
I-64,Louisa,VA,37.913472354446924,-78.09464552697794,1474,488,184,0.3310719131614654
I-40,Orange,NC,36.02125288343998,-79.10684209087678,1471,425,164,0.28891910265125764
I-40,Haywood,TN,35.51648883847891,-89.2211995209433,325,110,44,0.3384615384615385
I-80,Clearfield,PA,41.065196416766106,-78.45668804191843,4204,1800,699,0.42816365366317793
I-10,Walton,FL,30.720796816610182,-86.22891289489165,642,190,75,0.29595015576323985
I-90,Freeborn,MN,43.6724121999408,-93.33291318702794,1112,558,255,0.5017985611510791
I-15,Beaver,UT,38.390853686476895,-112.6348767996189,1272,510,223,0.4009433962264151
I-85,Greenville,SC,34.83221162788475,-82.3090891306708,16093,3478,1251,0.21611880942024483
I-95,Colonial Heights (City),VA,37.25298417891593,-77.39606563793252,246,72,34,0.2926829268292683
I-70,Clay,IN,39.45489718472418,-87.1285713519592,426,158,59,0.37089201877934275
I-20,Greene,GA,33.5463615559749,-83.13886876708486,134,38,12,0.2835820895522388
I-10,Doña Ana,NM,32.21738318204094,-106.84030884262489,186,64,19,0.34408602150537637
I-40,San Bernardino,CA,34.77649579584429,-114.70732716213914,594,200,85,0.3367003367003367
I-95,Dorchester,SC,33.208788442546,-80.59857769986097,1848,426,143,0.2305194805194805
I-80,Keith,NE,41.099455731815624,-101.72663583428881,254,34,11,0.13385826771653545
I-20,Cleburne,AL,33.63647876727228,-85.52680018260149,909,301,112,0.3311331133113311
I-70,St Clair,IL,38.644093991406855,-90.1443371196653,64,0,0,0.0
I-95,Dillon,SC,34.37432467737361,-79.48960941237553,3047,929,336,0.3048900557925829
I-85,Gaston,NC,35.26652994533945,-81.1228548790821,2961,832,299,0.28098615332657884
I-40,Sampson,NC,35.1737755305843,-78.27030616578472,288,114,37,0.3958333333333333
I-64,Clinton,IL,38.50245012133277,-89.62319485472106,58,22,5,0.3793103448275862
I-20,Cobb,GA,33.77351490671064,-84.56186557971448,303,112,36,0.3696369636963696
I-20,Darlington,SC,34.20462113909226,-80.00581108721641,520,220,91,0.4230769230769231
I-10,Grant,NM,32.22620451362652,-108.44046289984773,114,42,18,0.3684210526315789
I-40,Johnston,NC,35.55920325926659,-78.55818238195017,1851,618,235,0.3338735818476499
I-95,Colleton,SC,32.91076540650288,-80.72249429449793,5940,1240,435,0.20875420875420875
I-80,Rock Island,IL,41.569303,-90.3587861111111,146,18,4,0.1232876712328767
I-20,Sumter,AL,32.56966339796484,-88.26578542297086,634,236,75,0.3722397476340694
I-70,Warren,MO,38.82653585814957,-91.09633548037841,553,111,41,0.2007233273056058
I-75,Campbell,TN,36.38936158982363,-84.2189176210885,1734,530,193,0.30565167243367936
I-35,St. Louis,MN,46.74987637409361,-92.16422951791013,2146,840,384,0.391425908667288
I-95,Sussex,VA,36.86947313313975,-77.4253649773646,1482,576,218,0.38866396761133604
I-35,Anoka,MN,45.24465815477474,-93.02548247827754,1432,554,226,0.38687150837988826
I-10,Jefferson,LA,30.00265381339044,-90.19784700850997,4496,1410,486,0.3136120996441281
I-80,Lander,NV,40.650063156135765,-116.85567144993891,238,114,40,0.4789915966386555
I-10,La Paz,AZ,33.62481892900186,-113.99009395826879,1835,866,313,0.4719346049046321
I-20,Greene,AL,32.92045402752958,-87.86957130299618,608,224,84,0.3684210526315789
I-90,Ashtabula,OH,41.83267117945055,-80.76797275637361,322,118,31,0.36645962732919257
I-65,Escambia,AL,31.13427917681327,-87.43601135624755,485,190,65,0.3917525773195876
I-75,Grant,KY,38.72132184426217,-84.59989468428334,142,60,16,0.4225352112676056
I-40,Canadian,OK,35.4786144990649,-97.78755961604665,728,203,66,0.27884615384615385
I-65,Maury,TN,35.610380894721985,-86.89286158437527,338,106,33,0.3136094674556213
I-75,Ogemaw,MI,44.249206030804785,-84.2436755094831,114,18,4,0.15789473684210525
I-95,Caroline,VA,37.97956378852427,-77.48493069824939,3120,1052,431,0.3371794871794872
I-80,Eureka,NV,40.659828826439714,-116.31738250314834,626,188,69,0.3003194888178914
I-65,Larue,KY,37.45551284477624,-85.88302108984064,30,10,3,0.3333333333333333
I-20,Jefferson,AL,33.51246290454478,-86.80998006832313,8725,2530,873,0.28997134670487107
I-20,Caddo,LA,32.48077683419313,-93.80205824953458,4184,1126,426,0.2691204588910134
I-40,Cocke,TN,35.86549785573539,-83.17516122293333,854,308,114,0.36065573770491804
I-35,Chisago,MN,45.490092251582674,-92.99485234154209,4035,1886,821,0.46741016109045846
I-94,Laporte,IN,41.68683801092447,-86.84456904264954,120,18,9,0.15
I-95,York,ME,43.34543965695794,-70.5784451326861,759,225,93,0.2964426877470356
I-75,Laurel,KY,37.162955221497896,-84.14408291894344,212,90,21,0.42452830188679247
I-90,Erie,OH,41.33398477777777,-82.4213748888889,24,2,1,0.08333333333333333
I-95,Sumter,SC,33.97235261829408,-80.03719154064078,796,288,102,0.36180904522613067
I-90,Winona,MN,43.929174980304275,-91.67723826343371,2057,1122,531,0.5454545454545454
I-80,Mercer,PA,41.1915222458028,-80.26571949797776,1250,740,201,0.592
I-70,Preble,OH,39.83358352522265,-84.67672002693122,398,134,35,0.33668341708542715
I-40,Deaf Smith,TX,35.1814,-103.0309025,8,0,0,0.0
I-70,Vigo,IN,39.43750680881368,-87.373894109067,806,218,64,0.2704714640198511
I-10,Cochise,AZ,32.242231374221774,-109.64838619455179,850,362,126,0.4258823529411765
I-90,Lake,OH,41.648890935231485,-81.3266678599074,708,162,49,0.2288135593220339
I-85,Vance,NC,36.36373365630838,-78.38694866231833,649,291,79,0.44838212634822805
I-10,St Charles,LA,30.02118593488087,-90.3174597009611,168,0,0,0.0
I-80,Clarion,PA,41.185047910627794,-79.44623597414623,1284,498,185,0.3878504672897196
I-40,Davie,NC,35.9560750913431,-80.53580209892117,971,223,72,0.22966014418125644
I-64,Waynesboro (City),VA,38.05358753661692,-78.92244300993846,124,36,14,0.2903225806451613
I-95,Petersburg (City),VA,37.217081546950844,-77.38424715833403,368,134,56,0.3641304347826087
I-64,Alleghany,VA,37.8001790098743,-79.90704423057878,672,192,68,0.2857142857142857
I-84,Sherman,OR,45.681706957630894,-120.78596072173201,906,422,202,0.46578366445916114
I-95,Stafford,VA,38.421891103308205,-77.43180796542066,11370,3594,1445,0.31609498680738785
I-65,Bullitt,KY,37.965895321295335,-85.70222168292327,786,220,78,0.27989821882951654
I-40,Carson,TX,35.21039673333333,-101.29919953333334,48,24,9,0.5
I-94,LaPorte,IN,41.681269856,-86.84138835200001,430,138,45,0.3209302325581395
I-40,New Hanover,NC,34.328202630763826,-77.87746178257754,305,38,11,0.12459016393442623
I-20,Dekalb,GA,33.71300884989617,-84.22542178156597,1332,688,239,0.5165165165165165
I-40,Franklin,AR,35.51887057336472,-93.85790585772743,278,112,39,0.4028776978417266
I-40,Knox,TN,35.9510200842104,-83.9902528453612,8134,2384,875,0.2930907302680108
I-90,Sandusky,OH,41.386158666666674,-83.03289238095238,56,8,3,0.14285714285714285
I-85,Randolph,NC,35.881417761746576,-79.99913664647096,438,143,46,0.3264840182648402
I-90,Chautauqua,NY,42.422854978180396,-79.39401674427322,2561,1094,441,0.4271768840296759
I-5,Multnomah,OR,45.530307241760596,-122.6798243444508,14465,4472,1904,0.3091600414794331
I-65,Chilton,AL,32.87063432862129,-86.61967589658707,4306,1210,443,0.2810032512772875
I-75,Knox,TN,35.98866981413822,-84.01548793860456,3014,744,247,0.2468480424684804
I-80,Erie,OH,41.33292304761905,-82.67007894047619,866,186,58,0.21478060046189376
I-65,Barren,KY,37.12785923900925,-85.99632565428692,32,8,3,0.25
I-10,Jefferson,FL,30.473559376166776,-83.90788724823594,386,150,63,0.38860103626943004
I-5,Linn,OR,44.53081305231029,-123.0600027642016,4254,1548,705,0.3638928067700987
I-85,Macon,AL,32.4370898916062,-85.83913710215873,2018,624,199,0.30921704658077304
I-70,Summit,CO,39.5819865209439,-106.0975842016619,2608,998,344,0.38266871165644173
I-85,Alamance,NC,36.06621728963065,-79.40096734458108,428,108,34,0.2523364485981308
I-84,Umatilla,OR,45.60509311986881,-118.67113185408844,10500,5368,2493,0.5112380952380953
I-95,Glynn,GA,31.2213382765672,-81.5239789891831,234,102,37,0.4358974358974359
I-80,Union,PA,41.05885452464068,-76.98303726804141,646,348,104,0.5386996904024768
I-10,St. John the Baptist,LA,30.095917490090834,-90.47304212233975,1176,288,78,0.24489795918367346
I-94,Jefferson,WI,43.08438901490855,-88.73305648282937,698,192,66,0.27507163323782235
I-95,St Lucie,FL,27.346535365679205,-80.41105734382607,535,112,51,0.20934579439252338
I-20,Warren,MS,32.346313505699484,-90.77807264711177,702,228,75,0.3247863247863248
I-65,Hardin,KY,37.686540048937076,-85.82223279951656,386,116,34,0.3005181347150259
I-70,Boone,MO,38.96657324306995,-92.37156463551807,1020,160,62,0.1568627450980392
I-95,Harnett,NC,35.28892823763306,-78.60142871432585,1904,629,222,0.33035714285714285
I-40,Durham,NC,35.90407332995321,-78.90851532121556,4148,877,331,0.211427193828351
I-20,Nolan,TX,32.45507246585585,-100.4406055290651,222,102,25,0.4594594594594595
I-84,Northeastern Connecticut,CT,42.02386295358766,-72.14449481237286,20,2,1,0.1
I-70,St Louis (City),MO,38.67327476156054,-90.22172473674217,266,0,0,0.0
I-65,Jasper,IN,40.959418231627176,-87.21925447018633,1829,849,281,0.4641880809185347
I-35,Wright,IA,42.57809851620953,-93.54207823465953,62,28,10,0.45161290322580644
I-90,Genesee,NY,43.01552979955834,-78.21754387748047,3080,1141,466,0.3704545454545455
I-10,Gadsden,FL,30.557234874100033,-84.63714028305199,863,240,104,0.27809965237543455
I-65,Tippecanoe,IN,40.42993165501968,-86.82515735703959,1022,446,143,0.436399217221135
I-70,Sevier,UT,38.75567293870324,-111.87141600928172,2470,1122,517,0.454251012145749
I-35,Worth,IA,43.37469957841915,-93.34975329843333,118,50,22,0.423728813559322
I-85,Cabarrus,NC,35.42538074484926,-80.6527312320243,2477,841,288,0.3395236172789665
I-84,Davis,UT,41.14040046093945,-111.9050648656912,255,84,40,0.32941176470588235
I-90,Sauk,WI,43.58245175753017,-89.7592196485776,474,134,48,0.28270042194092826
I-15,Salt Lake,UT,40.631778982987974,-111.90274682820129,29171,7695,3141,0.2637893798635631
I-64,Floyd,IN,38.29132798527481,-85.87593682004798,1028,321,113,0.3122568093385214
CA-99,Fresno,CA,36.68619631742693,-119.75025221814539,9366,3016,1449,0.32201580183642964
I-80,Dawson,NE,40.79315566007243,-99.84193594933421,200,80,28,0.4
I-85,Granville,NC,36.18133043441356,-78.68767487687113,722,244,90,0.3379501385041551
I-90,Fulton,OH,41.592619555555544,-84.18527385185186,71,18,7,0.2535211267605634
I-75,Whitley,KY,36.78356084343658,-84.15060636822017,188,60,18,0.3191489361702128
I-10,Okaloosa,FL,30.712830994408645,-86.64205016587096,839,284,104,0.33849821215733017
I-64,Jefferson,IL,38.32401890163934,-88.9425641147541,250,94,24,0.376
I-95,Burlington,NJ,40.126823333333334,-74.69640281481479,212,88,35,0.41509433962264153
I-75,Hamilton,FL,30.489284378925994,-82.99824943912134,2143,786,274,0.3667755482967802
I-20,Callahan,TX,32.40476103448276,-99.41020575862069,118,36,9,0.3050847457627119
I-65,Limestone,AL,34.6854241363737,-86.91319542302962,1054,226,67,0.2144212523719165
I-80,Cuyahoga,OH,41.3317272366013,-81.80929790405231,515,112,37,0.2174757281553398
I-64,St. Louis City,MO,38.63101570229007,-90.26240163358777,1263,322,100,0.25494853523357086
I-80,Lyon,NV,39.63086946473869,-119.22357470925903,208,98,38,0.47115384615384615
I-15,Box Elder,UT,41.58641757240226,-112.09966096274263,2529,1056,445,0.41755634638196915
I-64,Rockbridge,VA,37.87303024883663,-79.34008462945326,1819,648,260,0.3562396921385377
I-80,Mahoning,OH,41.12064965714286,-80.7867481,254,116,30,0.4566929133858268
I-80,Albany,WY,41.27700257744686,-105.57769680655315,1118,634,211,0.5670840787119857
I-70,Kit Carson,CO,39.29885841626656,-102.49906146349585,498,160,61,0.321285140562249
I-20,Eastland,TX,32.381441244533335,-98.91334668013334,232,112,34,0.4827586206896552
I-70,Hendricks,IN,39.64974324260855,-86.40624914244341,1848,578,190,0.31277056277056275
I-70,Adams,CO,39.75822154212853,-104.72935283011346,1941,608,194,0.3132405976300876
I-20,Newton,GA,33.6116933732649,-83.80524562318101,268,138,42,0.5149253731343284
I-64,Chesapeake,VA,36.77013321601175,-76.30193948689583,4934,1430,514,0.2898256992298338
I-20,Hinds,MS,32.295947952817166,-90.2654147640731,2431,626,230,0.2575071986836693
I-35,Steele,MN,44.02775720682532,-93.25859759222318,2281,1300,609,0.5699254712845243
I-70,Henry,IN,39.846832923356914,-85.45155007419513,1392,410,124,0.29454022988505746
I-85,Montgomery,AL,32.36534780128505,-86.24304645443563,4763,1239,446,0.260130170060886
I-40,Yavapai,AZ,35.26735080582713,-112.88375064786062,1065,552,242,0.5183098591549296
I-20,Bienville,LA,32.56306817468733,-93.06588806978887,262,44,13,0.16793893129770993
I-85,Durham,NC,36.03645986792792,-78.87142514411237,885,252,96,0.2847457627118644
I-80,Elko,NV,40.94657096261212,-115.28397054213036,1742,644,247,0.36969001148105624
I-95,Fredericksburg,VA,38.30180072834067,-77.50490519823788,1766,502,206,0.2842582106455266
I-40,Catawba,NC,35.717990258790415,-81.241329213923,770,187,59,0.24285714285714285
I-40,Muskogee,OK,35.48004375,-95.24435224999999,18,8,1,0.4444444444444444
I-84,Gilliam,OR,45.72604655977003,-120.31709191086965,1968,902,428,0.4583333333333333
I-80,Summit,UT,40.8804636070505,-111.43235949790721,4292,1765,785,0.4112301957129543
I-95,Jasper,SC,32.44863552518559,-80.99340306597126,3446,718,216,0.20835751596053395
I-70,Cooper,MO,38.940695427782536,-92.78154332325705,402,120,46,0.29850746268656714
I-70,Mesa,CO,39.172969935043824,-108.41135580143562,1228,508,151,0.41368078175895767
I-35,Freeborn,MN,43.690623838888186,-93.32300129472989,2644,1358,622,0.5136157337367625
I-95,Northampton,NC,36.49218467597028,-77.60063352002261,360,132,46,0.36666666666666664
I-84,Union,OR,45.27327182177717,-118.11186342019762,6432,3350,1505,0.5208333333333334
I-10,Orange,TX,30.121079195121947,-93.84243839024391,188,32,5,0.1702127659574468
I-5,Tehama,CA,40.12626744109526,-122.23501524118568,2011,823,364,0.40924912978617606
I-80,Luzerne,PA,41.04085411553538,-75.99521731336662,1040,488,175,0.46923076923076923
I-64,Goochland,VA,37.75631978803826,-77.82997926777705,2247,836,353,0.372051624388073
I-65,Baldwin,AL,30.97328849966124,-87.77330019230875,550,202,70,0.36727272727272725
I-5,Siskiyou,CA,41.54333496034238,-122.44967069212107,3334,1486,708,0.44571085782843434
I-40,Buncombe,NC,35.56888623743796,-82.54653509753585,3071,718,272,0.23380006512536633
I-84,Naugatuck Valley,CT,41.52865120477217,-73.05811791790283,1252,530,207,0.4233226837060703
I-80,Montour,PA,40.99738160111512,-76.67421383130957,448,156,60,0.3482142857142857
I-70,Millard,UT,38.59522549796262,-112.55475680601145,142,42,18,0.29577464788732394
I-35,Medina,TX,29.138123375000003,-98.89493075,36,10,2,0.2777777777777778
I-65,Shelby,IN,39.366506300552494,-85.94277030902238,354,106,32,0.2994350282485876
I-20,Haralson,GA,33.684555071311046,-85.25710784574002,204,104,31,0.5098039215686274
I-90,Erie,PA,42.066195022423486,-80.09928406616983,1718,798,264,0.46449359720605354
I-20,Talladega,AL,33.5875032839446,-86.07619360613369,942,256,89,0.27176220806794055
I-15,Weber,UT,41.2023165492188,-112.01637619730457,4546,1189,497,0.26154861416630004
I-35,Clay,MO,39.21218065718044,-94.50070342580199,2336,738,305,0.3159246575342466
I-10,Duval,FL,30.311808953770946,-81.79781488031533,2457,778,282,0.31664631664631665
I-5,Shasta,CA,40.74705065347845,-122.34315305097365,4519,1662,735,0.3677804824076123
I-84,Baker,OR,44.64351175854927,-117.579248946818,5966,3210,1389,0.5380489440160912
I-90,Seneca,NY,42.972126514356454,-76.83961043966183,1100,450,189,0.4090909090909091
I-85,Mecklenburg,NC,35.2770345923472,-80.8430296969638,11977,3594,1373,0.30007514402604996
I-75,Catoosa,GA,34.93424653205662,-85.14665226461749,662,214,62,0.32326283987915405
I-90,Ontario,NY,42.980213174226954,-77.22059871732101,3421,1295,512,0.37854428529669687
I-75,Cook,GA,31.20375554174328,-83.45410006919533,244,98,33,0.4016393442622951
I-80,Seward,NE,40.82179094954381,-97.12432613092086,428,154,47,0.3598130841121495
I-75,Kenton,KY,39.05026680959096,-84.55744872301784,2352,616,183,0.2619047619047619
I-40,Faulkner,AR,35.04375990324635,-92.43760384038248,626,212,94,0.33865814696485624
I-80,Salt Lake,UT,40.738367332154006,-111.8825922487044,10409,3446,1512,0.33105965990969355
I-85,Warren,NC,36.490020474890144,-78.23292827948794,639,146,29,0.22848200312989045
I-85,Banks,GA,34.27274641453465,-83.43904508767031,74,22,11,0.2972972972972973
I-10,Lafayette,LA,30.256705968995966,-92.03518081554837,1588,397,123,0.25
I-40,Cumberland,TN,35.957245231739456,-84.93896903633495,1354,368,142,0.2717872968980798
I-84,Summit,UT,41.01087324478874,-111.4836243852571,315,178,73,0.5650793650793651
I-70,St Charles,MO,38.79816215974222,-90.69239059753671,453,24,11,0.052980132450331126
I-40,Wheeler,TX,35.226956666666666,-100.27882899999999,12,0,0,0.0
I-65,Sumner,TN,36.36869016502818,-86.71701048683147,746,288,90,0.38605898123324395
I-10,Dona Ana,NM,32.24042083501722,-106.91197131067547,116,26,13,0.22413793103448276
I-64,York,VA,37.28846418187599,-76.67220330095013,4114,1218,418,0.29606222654350994
I-90,Boone,IL,42.23236035719663,-88.83655868344694,401,155,48,0.3865336658354115
I-20,Midland,TX,31.965649155555557,-102.10356693333333,150,64,19,0.4266666666666667
I-95,Camden,GA,30.919506145753772,-81.65793437589271,294,86,27,0.2925170068027211
I-10,Jackson,FL,30.703841055770454,-85.17365881475612,590,160,53,0.2711864406779661
I-40,Madison,TN,35.65871047964925,-88.85058381796885,646,230,72,0.3560371517027864
I-90,Kane,IL,42.09578092369319,-88.3728147892857,2076,616,185,0.29672447013487474
I-85,Orange,NC,36.05679777957596,-79.09915204884786,1516,458,166,0.3021108179419525
I-20,Richmond,GA,33.50909877552229,-82.0552660669974,167,64,28,0.38323353293413176
I-64,Newport News (City),VA,37.13735785143602,-76.51495964066271,809,231,94,0.28553770086526575
I-90,Norfolk,MA,42.350013142857144,-71.10971628571427,14,4,2,0.2857142857142857
I-40,St. Francis,AR,35.045066112723056,-90.74393819962367,866,312,123,0.36027713625866054
I-85,Harris,GA,32.8657331443121,-85.16680273271224,10,6,3,0.6
I-80,Fulton,OH,41.59263099029126,-84.14357973786406,382,118,33,0.3089005235602094
I-65,Conecuh,AL,31.376660550989204,-87.07059957702894,512,162,50,0.31640625
I-75,Boone,KY,38.96064587636469,-84.63239238578052,1076,400,99,0.37174721189591076
I-90,Winnebago,IL,42.251500166666666,-88.95886294444443,54,22,8,0.4074074074074074
I-35,Daviess,MO,39.90434528,-94.14666711999999,90,44,12,0.4888888888888889
I-90,Williams,OH,41.62011395454546,-84.65233704545454,54,10,3,0.18518518518518517
I-85,DeKalb,GA,33.88415972222222,-84.26530644444445,48,16,5,0.3333333333333333
I-95,Wilson,NC,35.73093599894837,-78.02553596708086,397,131,39,0.32997481108312343
I-10,St James,LA,30.13177823423917,-90.71628241439748,42,8,4,0.19047619047619047
I-40,Duplin,NC,34.902493424944566,-78.04609468079512,267,120,40,0.449438202247191
I-90,Herkimer,NY,43.02672689621499,-74.93708089340227,1642,646,266,0.3934226552984166
I-5,Washington,OR,45.37883421601763,-122.7546685168322,3281,1044,467,0.3181956720512039
I-65,Robertson,TN,36.503560806627284,-86.66064925432627,1473,472,160,0.32043448744059744
I-40,Alamance,NC,36.06592215098116,-79.4030573201607,1742,571,232,0.3277841561423651
I-35,Carlton,MN,46.60898120703678,-92.52950064387478,2050,1134,539,0.5531707317073171
I-95,Fairfax,VA,38.732114923377814,-77.20247454890684,1054,528,236,0.5009487666034156
I-85,Coweta,GA,33.36648834214298,-84.74440073966325,568,204,78,0.3591549295774648
I-65,Jackson,IN,38.90961266188576,-85.84223746295208,1158,330,93,0.2849740932642487
I-40,Williamson,TN,36.03112453239056,-87.17036336636893,332,114,36,0.3433734939759036
I-65,Lowndes,AL,32.10036538858306,-86.4677341103231,1220,270,101,0.22131147540983606
I-64,Clark,KY,38.03347452173913,-84.13840869565217,78,12,4,0.15384615384615385
I-95,Androscoggin,ME,44.06885572,-70.18128944,136,58,22,0.4264705882352941
I-64,St Louis (City),MO,38.63090266510959,-90.25557745543236,96,0,0,0.0
I-20,Gregg,TX,32.43713866201072,-94.82603954662146,116,40,10,0.3448275862068966
I-90,Cuyahoga,OH,41.503647973830674,-81.69027306470936,7113,2174,736,0.30563756502179107
I-95,Florence,SC,34.207281748847656,-79.80101219371956,3850,1200,441,0.3116883116883117
I-90,Olmsted,MN,43.92768980750806,-92.32150409599772,1208,670,321,0.554635761589404
I-10,Suwannee,FL,30.316146917304476,-82.94794839148962,418,124,49,0.2966507177033493
I-15,Mohave,AZ,36.93327903207553,-113.82262799524939,780,286,113,0.36666666666666664
